ID,Name,Description,Contributor,Citation,Examples_Count
glossa5740,Licensing and anaphora in Tenyidie,,"Murphy, Andrew and Meyase, Savio","Murphy, Andrew & Savio Meyase. 2022. Licensing and anaphora in Tenyidie. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5740. Open Library of Humanities.",90
glossa5741,"Local context is calculated domain by domain, for each maximal projection",,"Chung, WooJin","Chung, WooJin. 2023. Local context is calculated domain by domain, for each maximal projection. Glossa: a journal of general linguistics 8(1). doi: 10.16995/glossa.5741. Open Library of Humanities.",8
glossa5742,Intervention effects in clefts: a study in quantitative computational syntax,,"Samo, Giuseppe and Merlo, Paola","Samo, Giuseppe & Paola Merlo. 2021. Intervention effects in clefts: a study in quantitative computational syntax. Glossa: a journal of general linguistics 6(1). doi: 10.16995/glossa.5742. Open Library of Humanities.",10
glossa5743,Internally-headed and doubly-headed relatives in Japanese – How are they related to each other?,,"Kitagawa, Chisato","Kitagawa, Chisato. 2022. Internally-headed and doubly-headed relatives in Japanese – How are they related to each other?. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5743. Open Library of Humanities.",45
glossa5744,Mechanisms of sub-phonemic change in prescriptive bilingualism: The case of Mexican Plautdietsch,,"Burns, Roslyn","Burns, Roslyn. 2022. Mechanisms of sub-phonemic change in prescriptive bilingualism: The case of Mexican Plautdietsch. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5744. Open Library of Humanities.",0
glossa5745,FOFC as a PF phenomenon: Evidence from Basque clausal embedding,,"Duguine, Maia","Duguine, Maia. 2022. FOFC as a PF phenomenon: Evidence from Basque clausal embedding. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5745. Open Library of Humanities.",97
glossa5747,A prosodic theory of possible ellipsis remnants,,"Colley, Justin and Bassi, Itai","Colley, Justin & Itai Bassi. 2022. A prosodic theory of possible ellipsis remnants. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5747. Open Library of Humanities.",18
glossa5748,Adding the microdimension to the study of language change in contact. Three case studies,,"Andriani, Luigi and D’Alessandro, Roberta and Frasson, Alberto and van Osch, Brechje and Sorgini, Luana and Terenghi, Silvia","Andriani, Luigi, Roberta D’Alessandro, Alberto Frasson, Brechje van Osch, Luana Sorgini & Silvia Terenghi. 2022. Adding the microdimension to the study of language change in contact. Three case studies. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5748. Open Library of Humanities.",37
glossa5749,"Danish, Estonian, English: Variations on a theme",,"Pöchtrager, Markus A.","Pöchtrager, Markus A. 2023. Danish, Estonian, English: Variations on a theme. Glossa: a journal of general linguistics 8(1). doi: 10.16995/glossa.5749. Open Library of Humanities.",2
glossa5751,Oblique DOM in enriched case hierarchies,,"Irimia, Monica Alexandrina","Irimia, Monica Alexandrina. 2023. Oblique DOM in enriched case hierarchies. Glossa: a journal of general linguistics 8(1). doi: 10.16995/glossa.5751. Open Library of Humanities.",33
glossa5752,On the interpretation and distribution of embedded main clause syntax: new perspectives on complex discourse moves,,"Djärv, Kajsa","Djärv, Kajsa. 2022. On the interpretation and distribution of embedded main clause syntax: new perspectives on complex discourse moves. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5752. Open Library of Humanities.",13
glossa5755,On Old English swa ‘so’,,"Beck, Sigrid","Beck, Sigrid. 2023. On Old English swa ‘so’. Glossa: a journal of general linguistics 8(1). doi: 10.16995/glossa.5755. Open Library of Humanities.",54
glossa5756,On the prosody of French ambiguous multiple negative sentences,,"Déprez, Viviane and Yeaton, Jeremy D.","Déprez, Viviane & Jeremy D. Yeaton. 2022. On the prosody of French ambiguous multiple negative sentences. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5756. Open Library of Humanities.",4
glossa5759,Budding the tree Towards a theory of structure removal,,"Geraci, Carlo","Geraci, Carlo. 2023. Budding the tree Towards a theory of structure removal. Glossa: a journal of general linguistics 8(1). doi: 10.16995/glossa.5759. Open Library of Humanities.",38
glossa5760,On feature-based vocabulary selection mechanisms in late insertion: third person number agreement in the French future tense,,"Frimu, Rodica and Dekydtspotter, Laurent","Frimu, Rodica & Laurent Dekydtspotter. 2021. On feature-based vocabulary selection mechanisms in late insertion: third person number agreement in the French future tense. Glossa: a journal of general linguistics 6(1). doi: 10.16995/glossa.5760. Open Library of Humanities.",4
glossa5761,Failed gender agreement in L1 English L2 Spanish: Syntactic or lexical problem?,,"Kirova, Alena and Camacho, José","Kirova, Alena & José Camacho. 2021. Failed gender agreement in L1 English L2 Spanish: Syntactic or lexical problem?. Glossa: a journal of general linguistics 6(1). doi: 10.16995/glossa.5761. Open Library of Humanities.",17
glossa5762,Immobile wh-phrases in Tagalog,,"Richards, Norvin","Richards, Norvin. 2021. Immobile wh-phrases in Tagalog. Glossa: a journal of general linguistics 6(1). doi: 10.16995/glossa.5762. Open Library of Humanities.",41
glossa5763,Hebrew nominals do not require functional structure above the NP,,"Bruening, Benjamin","Bruening, Benjamin. 2022. Hebrew nominals do not require functional structure above the NP. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5763. Open Library of Humanities.",65
glossa5764,An alternatives account of ‘most’ and ‘more than half’,,"Carcassi, Fausto and Szymanik, Jakub","Carcassi, Fausto & Jakub Szymanik. 2021. An alternatives account of ‘most’ and ‘more than half’. Glossa: a journal of general linguistics 6(1). doi: 10.16995/glossa.5764. Open Library of Humanities.",0
glossa5765,On the nature of adjectives: evidence from Dinka,,"Blum, Mirella L.","Blum, Mirella L. 2021. On the nature of adjectives: evidence from Dinka. Glossa: a journal of general linguistics 6(1). doi: 10.16995/glossa.5765. Open Library of Humanities.",103
glossa5766,Assessing the availability of inverse scope in German in the covered box paradigm,,"Fanselow, Gisbert and Zimmermann, Malte and Philipp, Mareike","Fanselow, Gisbert, Malte Zimmermann & Mareike Philipp. 2022. Assessing the availability of inverse scope in German in the covered box paradigm. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5766. Open Library of Humanities.",10
glossa5767,Proportionality and conservativity: the view from Turkish,,"Bayırlı, İsa Kerem","Bayırlı, İsa Kerem. 2022. Proportionality and conservativity: the view from Turkish. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5767. Open Library of Humanities.",54
glossa5768,Do perspective-sensitive anaphors and subjective adjectives exhibit perspectival uniformity? An experimental investigation,,"Kaiser, Elsi","Kaiser, Elsi. 2022. Do perspective-sensitive anaphors and subjective adjectives exhibit perspectival uniformity? An experimental investigation. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5768. Open Library of Humanities.",7
glossa5770,Early exposure and input type in the production of Spanish accusative clitics by Chinese-Spanish bilinguals,,"Jiao, Jian and Cuza, Alejandro","Jiao, Jian & Alejandro Cuza. 2022. Early exposure and input type in the production of Spanish accusative clitics by Chinese-Spanish bilinguals. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5770. Open Library of Humanities.",18
glossa5771,A multivariate approach to English clippings,,"Hilpert, Martin and Saavedra, David Correia and Rains, Jennifer","Hilpert, Martin, David Correia Saavedra & Jennifer Rains. 2021. A multivariate approach to English clippings. Glossa: a journal of general linguistics 6(1). doi: 10.16995/glossa.5771. Open Library of Humanities.",0
glossa5773,The structure of plural last names in Spanish and other languages,,"Camacho, José","Camacho, José. 2021. The structure of plural last names in Spanish and other languages. Glossa: a journal of general linguistics 6(1). doi: 10.16995/glossa.5773. Open Library of Humanities.",99
glossa5774,Learning Island-insensitivity from the input: A corpus analysis of child- and youth-directed text in Norwegian,,"Kush, Dave and Sant, Charlotte and Strætkvern, Sunniva Briså","Kush, Dave, Charlotte Sant & Sunniva Briså Strætkvern. 2021. Learning Island-insensitivity from the input: A corpus analysis of child- and youth-directed text in Norwegian. Glossa: a journal of general linguistics 6(1). doi: 10.16995/glossa.5774. Open Library of Humanities.",50
glossa5775,Comparing MaxEnt and Noisy Harmonic Grammar,,"Flemming, Edward","Flemming, Edward. 2021. Comparing MaxEnt and Noisy Harmonic Grammar. Glossa: a journal of general linguistics 6(1). doi: 10.16995/glossa.5775. Open Library of Humanities.",0
glossa5776,On non-conservativity of Korean floating quantifiers,,"Ahn, Dorothy and Ko, Heejeong","Ahn, Dorothy & Heejeong Ko. 2022. On non-conservativity of Korean floating quantifiers. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5776. Open Library of Humanities.",36
glossa5777,Copular Agreement in Hindi-Urdu,,"Bhatia, Sakshi and Bhatt, Rajesh","Bhatia, Sakshi & Rajesh Bhatt. 2023. Copular Agreement in Hindi-Urdu. Glossa: a journal of general linguistics 8(1). doi: 10.16995/glossa.5777. Open Library of Humanities.",96
glossa5778,Initial person reference in Providence Island Sign Language,,"Omardeen, Rehana and Mesh, Kate and Steinbach, Markus","Omardeen, Rehana, Kate Mesh & Markus Steinbach. 2021. Initial person reference in Providence Island Sign Language. Glossa: a journal of general linguistics 6(1). doi: 10.16995/glossa.5778. Open Library of Humanities.",0
glossa5779,Bare singulars and relative measures in Brazilian Portuguese,,"Lima, Suzi and Thomas, Guillaume","Lima, Suzi & Guillaume Thomas. 2022. Bare singulars and relative measures in Brazilian Portuguese. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5779. Open Library of Humanities.",58
glossa5780,Long-distance phonological processes as tier-based strictly local functions,,"Burness, Phillip and McMullin, Kevin and Chandlee, Jane","Burness, Phillip, Kevin McMullin & Jane Chandlee. 2021. Long-distance phonological processes as tier-based strictly local functions. Glossa: a journal of general linguistics 6(1). doi: 10.16995/glossa.5780. Open Library of Humanities.",0
glossa5781,Unpacking the blocking effect: syntactic prominence and perspective-taking in antecedent retrieval in Mandarin Chinese,,"Lyu, Jun and Kaiser, Elsi","Lyu, Jun & Elsi Kaiser. 2021. Unpacking the blocking effect: syntactic prominence and perspective-taking in antecedent retrieval in Mandarin Chinese. Glossa: a journal of general linguistics 6(1). doi: 10.16995/glossa.5781. Open Library of Humanities.",19
glossa5782,How focus particles and accents affect attachment,,"Carlson, Katy and Potter, David","Carlson, Katy & David Potter. 2021. How focus particles and accents affect attachment. Glossa: a journal of general linguistics 6(1). doi: 10.16995/glossa.5782. Open Library of Humanities.",0
glossa5783,On the status of non-iterativity in feature spreading,,"McCollum, Adam G. and Kavitskaya, Darya","McCollum, Adam G. & Darya Kavitskaya. 2022. On the status of non-iterativity in feature spreading. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5783. Open Library of Humanities.",0
glossa5784,Variation in stem-final consonant clusters in Korean nominal inflection,,"Kim, Ji Yea","Kim, Ji Yea. 2022. Variation in stem-final consonant clusters in Korean nominal inflection. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5784. Open Library of Humanities.",4
glossa5785,Weight sensitivity and prominence in Laurentian French,,"Lamontagne, Jeffrey and Goad, Heather","Lamontagne, Jeffrey & Heather Goad. 2022. Weight sensitivity and prominence in Laurentian French. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5785. Open Library of Humanities.",6
glossa5786,Language is for thought and communication,,"Wiltschko, Martina","Wiltschko, Martina. 2022. Language is for thought and communication. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5786. Open Library of Humanities.",15
glossa5787,Relative measurement and scope in Mandarin,,"Li, Haoze","Li, Haoze. 2022. Relative measurement and scope in Mandarin. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5787. Open Library of Humanities.",35
glossa5788,Object mass nouns and subkind countability,,"Erbach, Kurt and Schoenfeld, Aviv","Erbach, Kurt & Aviv Schoenfeld. 2022. Object mass nouns and subkind countability. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5788. Open Library of Humanities.",41
glossa5791,Part-introducing percent in English,,"Coppock, Elizabeth","Coppock, Elizabeth. 2022. Part-introducing percent in English. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5791. Open Library of Humanities.",1
glossa5793,Quoi-sluices in French,,"Gotowski, Megan","Gotowski, Megan. 2022. Quoi-sluices in French. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5793. Open Library of Humanities.",131
glossa5795,On the learnability of level-based and unit-based tonal OCP generalizations: An artificial grammar learning study,,"Chen, Tsung-Ying","Chen, Tsung-Ying. 2022. On the learnability of level-based and unit-based tonal OCP generalizations: An artificial grammar learning study. Glossa: a journal of general linguistics 7(1). doi: 10.16995/glossa.5795. Open Library of Humanities.",0
